sample_id,video_id,phrase_index,endpoint,text,asr_s,current_s,git_s,current_abs_difference_s,git_abs_difference_s
-wny0OAz3g8$_$7,-wny0OAz3g8,3,end,by those of European descent,7.38,7.360000133514404,7.849999904632568,0.019999866485595597,0.46999990463256847
-wny0OAz3g8$_$9,-wny0OAz3g8,0,start,He explores why Black and White Americans tend ,0.56,0.5299999713897705,0.05000000074505806,0.030000028610229545,0.509999999254942
-wny0OAz3g8$_$9,-wny0OAz3g8,0,end,He explores why Black and White Americans tend ,2.24,2.2899999618530273,2.549999952316284,0.04999996185302713,0.30999995231628397
-wny0OAz3g8$_$9,-wny0OAz3g8,1,start,to have such different outcomes in terms of ,2.24,2.2899999618530273,2.549999952316284,0.04999996185302713,0.30999995231628397
-wny0OAz3g8$_$9,-wny0OAz3g8,1,end,to have such different outcomes in terms of ,4.14,4.070000171661377,4.75,0.06999982833862273,0.6100000000000003
-wny0OAz3g8$_$9,-wny0OAz3g8,2,start,"income, ",4.14,4.070000171661377,4.75,0.06999982833862273,0.6100000000000003
-wny0OAz3g8$_$9,-wny0OAz3g8,2,end,"income, ",4.42,4.579999923706055,5.099999904632568,0.15999992370605476,0.6799999046325684
-wny0OAz3g8$_$9,-wny0OAz3g8,3,start,"education, ",4.62,4.579999923706055,5.099999904632568,0.04000007629394542,0.47999990463256825
-wny0OAz3g8$_$9,-wny0OAz3g8,3,end,"education, ",4.96,5.159999847412109,5.5,0.1999998474121094,0.54
-wny0OAz3g8$_$9,-wny0OAz3g8,4,start,and more,5.26,5.159999847412109,5.5,0.10000015258789041,0.2400000000000002
-wny0OAz3g8$_$9,-wny0OAz3g8,4,end,and more,5.5,5.53000020980835,6.0,0.03000020980834961,0.5
